"STATION","NAME","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT06","WT08","WT09"
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-10-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-10-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-10-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-10-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-10-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-10-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-10-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-10-24",,,,,"0.09",,,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-10-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-10-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-10-27",,,,,"0.02",,,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-10-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-10-29",,,,,"0.00",,,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-10-30",,,,,"0.55",,,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-11-01",,,,,"0.05",,,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-11-02",,,,,"0.03",,,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-11-03",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-11-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-11-05",,,,,"0.08",,,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-11-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-11-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-11-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-11-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-11-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-11-11",,,,,"0.06",,,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-11-12",,,,,"0.10",,,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-11-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-11-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-11-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-11-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-11-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-11-18",,,,,"0.00",,,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-11-19",,,,,"0.02",,,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-11-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-11-21",,,,,"0.00",,,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-11-22",,,,,"0.65",,,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-11-23",,,,,"0.11",,,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-11-24",,,,,"0.03",,,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-11-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-11-26",,,,,"0.05",,,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-11-27",,,,,"0.23",,,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-11-28",,,,,"0.04",,,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-11-29",,,,,"0.62",,,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-11-30",,,,,"0.00",,,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-12-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-12-02",,,,,"0.00",,,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-12-10",,"    8","0.24",,,,,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-12-11",,,,,"0.08",,,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-12-12",,,,,"1.64",,,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-12-18",,"    6","0.05",,,,,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-12-29",,"   11","0.21",,,,,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-12-30",,,,,"0.11",,,,,,,,,,,,,,,,,,,
"US1VTCH0052","CHARLOTTE 1.8 SW, VT US","2024-12-31",,,,,"0.06",,,,,,,,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-01-01",,,,,"0.00",,,,"29","24","24",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-01-02",,,,,"0.00",,,,"36","24","34",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-01-03",,,,,"0.00",,,,"38","34","36",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-01-04",,,,,"0.10",,,,"37","17","17",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-03-16",,,,,"0.00","0.0","0.0",,"49","36","44",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-03-17",,,,,"0.02","0.0","0.0",,"49","38","44",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-03-18",,,,,"0.00","0.0","0.0",,"49","35","38",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-03-19",,,,,"0.00","0.0","0.0",,"38","27","35",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-03-20",,,,,"0.02","0.0","0.0",,"42","27","35",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-03-22",,,,,"0.00","0.0","0.0",,"35","17","27",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-03-23",,,,,"0.60","8.0","8.0",,"34","19","23",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-03-24",,,,,"0.00","0.0","4.0",,"36","16","30",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-03-25",,,,,"0.00","0.0","2.0",,"45","20","41",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-03-26",,,,,"0.00","0.0","1.0",,"56","21","49",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-03-27",,,,,"0.02","0.0","0.0",,"56","21","46",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-03-28",,,,,"0.00","0.0","0.0",,"47","40","41",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-03-29",,,,,"0.00","0.0","0.0",,"48","32","40",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-03-30",,,,,"0.00","0.0","0.0",,"48","32","40",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-03-31",,,,,"0.00","0.0","0.0",,"53","32","46",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-04-01",,,,,"0.00","0.0","0.0",,"56","35","38",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-04-02",,,,,"0.00","0.0","0.0",,"57","31","46",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-04-03",,,,,"0.03","0.0","0.0",,"49","38","40",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-04-04",,,,,"0.92","4.5","4.0",,"40","33","34",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-04-05",,,,,"0.03","0.0","2.0",,"40","34","38",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-04-06",,,,,"0.00","0.0","1.0",,"44","35","41",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-04-08",,,,,"0.00","0.0","0.0",,"63","33","54",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-04-09",,,,,"0.00","0.0","0.0",,"67","33","54",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-04-10",,,,,"0.03","0.0","0.0",,"67","33","51",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-04-11",,,,,"0.18","0.0","0.0",,"54","46","52",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-04-12",,,,,"0.83","0.0","0.0",,"69","51","53",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-04-13",,,,,"0.05","0.0","0.0",,"53","39","40",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-04-14",,,,,"0.04","0.0","0.0",,"53","38","45",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-04-15",,,,,"0.02","0.0","0.0",,"56","43","47",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-04-16",,,,,"0.00","0.0","0.0",,"60","41","48",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-04-17",,,,,"0.00","0.0","0.0",,"51","34","46",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-04-18",,,,,"0.32","0.0","0.0",,"51","34","45",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-04-19",,,,,"0.02","0.0","0.0",,"56","44","52",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-04-20",,,,,"0.00","0.0","0.0",,"57","41","41",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-04-21",,,,,"0.00","0.0","0.0",,"50","39","44",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-04-22",,,,,"0.00","0.0","0.0",,"50","32","40",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-04-23",,,,,"0.00","0.0","0.0",,"66","37","60",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-04-24",,,,,"0.08","0.0","0.0",,"60","34","34",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-04-25",,,,,"0.00","0.0","0.0",,"48","29","38",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-04-26",,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-04-27",,,,,"0.00","0.0","0.0",,"65","37","51",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-04-28",,,,,"0.42","0.0","0.0",,"62","46","56",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-04-29",,,,,"0.22","0.0","0.0",,"62","44","49",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-04-30",,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-05-01",,,,,"0.03","0.0","0.0",,"60","43","53",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-05-02",,,,,"0.00","0.0","0.0",,"64","51","52",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-05-03",,,,,"0.00","0.0","0.0",,"63","47","60",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-05-04",,,,,"0.00","0.0","0.0",,"70","49","66",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-05-05",,,,,"0.55","0.0","0.0",,"66","49","52",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-05-06",,,,,"0.00","0.0","0.0",,"73","50","61",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-05-07",,,,,"0.00","0.0","0.0",,"69","50","58",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-05-08",,,,,"0.32","0.0","0.0",,"59","47","51",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-05-09",,,,,"0.00","0.0","0.0",,"61","48","53",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-05-10",,,,,"0.00","0.0","0.0",,"64","45","55",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-05-11",,,,,"0.00","0.0","0.0",,"65","48","56",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-05-12",,,,,"0.25","0.0","0.0",,"56","48","53",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-05-13",,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-05-14",,"    2","0.00",,,"0.0","0.0",,"74","48","60",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-05-15",,,,,"0.10","0.0","0.0",,"68","57","60",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-05-16",,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-05-17",,"    2","0.01",,,"0.0","0.0",,"78","56","64",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-05-18",,,,,"0.00","0.0","0.0",,"75","60","63",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-05-19",,,,,"0.00","0.0","0.0",,"79","59","66",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-05-20",,,,,"0.00","0.0","0.0",,"81","60","71",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-05-21",,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-05-22",,"    2","0.03",,,"0.0","0.0",,"85","63","74",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-05-23",,,,,"0.00","0.0","0.0",,"80","68","69",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-05-24",,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-05-25",,"    2","0.00",,,"0.0","0.0",,"70","47","61",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-05-26",,,,,"0.00","0.0","0.0",,"77","57","64",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-05-27",,,,,"0.04","0.0","0.0",,"77","57","64",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-05-28",,,,,"0.94","0.0","0.0",,"72","60","60",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-05-29",,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-05-30",,"    2","0.00",,,"0.0","0.0",,"79","47","68",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-05-31",,,,,"0.00","0.0","0.0",,,,"67",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-06-01",,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-06-02",,,,,"0.00","0.0","0.0",,"85","52","68",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-06-03",,,,,"0.00","0.0","0.0",,"86","57","69",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-06-04",,,,,"0.00","0.0","0.0",,"88","59","73",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-06-05",,,,,"0.11","0.0","0.0",,"84","66","76",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-06-06",,,,,"0.00","0.0","0.0",,"78","61","61",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-06-07",,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-06-08",,"    2","0.81",,,"0.0","0.0",,"71","59","63",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-06-09",,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-06-10",,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-06-11",,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-06-12",,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-06-13",,,,,"0.00","0.0","0.0",,"78","56","74",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-06-14",,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-06-15",,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-06-16",,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-06-17",,,,,"0.00","0.0","0.0",,"82","62","78",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-06-18",,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-06-19",,,,,"0.08","0.0","0.0",,"88","74","81",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-06-20",,,,,"3.40","0.0","0.0",,"88","70","71",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-06-21",,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-06-22",,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-06-23",,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-06-24",,"    2","0.46",,,"0.0","0.0",,"75","62","64",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-06-25",,,,,"0.00","0.0","0.0",,"84","62","73",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-06-26",,,,,"0.29","0.0","0.0",,"83","64","66",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-06-27",,,,,"0.08","0.0","0.0",,"71","59","60",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-06-28",,,,,"0.00","0.0","0.0",,"74","51","67",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-06-29",,,,,"0.74","0.0","0.0",,"69","60","68",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-06-30",,,,,"0.29","0.0","0.0",,"84","64","65",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-07-01",,,,,"0.00","0.0","0.0",,"77","62","66",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-07-02",,,,,"0.00","0.0","0.0",,"84","57","66",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-07-03",,,,,"0.00","0.0","0.0",,"81","64","76",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-07-04",,,,,"0.00","0.0","0.0",,"88","69","74",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-07-05",,,,,"0.00","0.0","0.0",,"86","70","75",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-07-06",,,,,"0.23","0.0","0.0",,"84","70","72",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-07-07",,,,,"0.00","0.0","0.0",,"86","69","73",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-07-08",,,,,"0.00","0.0","0.0",,"87","65","75",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-07-09",,,,,"0.00","0.0","0.0",,"89","68","77",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-07-10",,,,,"0.10","0.0","0.0",,"77","68","68",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-07-11",,,,,"1.50","0.0","0.0",,"81","67","70",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-07-12",,,,,"0.01","0.0","0.0",,"83","68","73",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-07-13",,,,,"0.00","0.0","0.0",,"83","71","72",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-07-14",,,,,"0.00","0.0","0.0",,"85","69","75",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-07-15",,,,,"0.13","0.0","0.0",,"89","69","74",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-07-16",,,,,"0.86","0.0","0.0",,"86","70","72",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-07-17",,,,,"0.65","0.0","0.0",,"80","70","74",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-07-18",,,,,"0.00","0.0","0.0",,"78","64","64",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-07-19",,,,,"0.00","0.0","0.0",,"79","60","69",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-07-20",,,,,"0.00","0.0","0.0",,"82","64","72",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-07-21",,,,,"0.20","0.0","0.0",,"79","63","64",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-07-22",,,,,"0.00","0.0","0.0",,"84","60","72",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-07-23",,,,,"0.20","0.0","0.0",,"78","66","71",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-07-24",,,,,"0.00","0.0","0.0",,"81","67","71",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-07-25",,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-07-26",,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-07-27",,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-07-28",,"    4","0.00",,,"0.0","0.0",,"86","63","69",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-07-29",,,,,"0.00","0.0","0.0",,"86","66","75",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-07-30",,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-07-31",,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-08-01",,,,,"0.00","0.0","0.0",,"89","72","77",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-08-02",,,,,"0.00","0.0","0.0",,"87","71","78",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-08-03",,,,,"0.00","0.0","0.0",,"85","73","79",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-08-04",,,,,"1.71","0.0","0.0",,"84","69","72",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-08-05",,,,,"0.12","0.0","0.0",,"73","63","63",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-08-06",,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-08-07",,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-08-08",,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-08-09",,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-08-10",,"    5","3.12",,,"0.0","0.0",,"81","57","67",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-08-11",,,,,"0.56","0.0","0.0",,"74","61","64",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-08-12",,,,,"0.56","0.0","0.0",,"72","61","65",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-08-13",,,,,"0.00","0.0","0.0",,"81","60","69",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-08-14",,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-08-15",,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-08-16",,"    3","0.00",,,"0.0","0.0",,"82","67","72",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-08-17",,,,,"0.00","0.0","0.0",,"80","69","69",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-08-18",,,,,"0.02","0.0","0.0",,"74","69","70",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-08-19",,,,,"0.04","0.0","0.0",,"77","57","57",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-08-20",,,,,"0.05","0.0","0.0",,"64","53","59",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-08-21",,,,,"0.05","0.0","0.0",,"60","56","57",,,,,,,,,,,,,
"USC00437607","SOUTH HERO, VT US","2024-08-22",,,,,"0.00","0.0","0.0",,"66","56","62",,,,,,,,,,,,,
